review_id,platform,product_name,category,subcategory,star_rating,review_text,sentiment,review_text_fixed,review_text_translated,review_text_normalized,review_tokens,split
FD056,shopee,hup seng cream crackers 428g,food,biscuits cookies wafers,1,"Worst packaging, not even a proper box to cover. The biscuit breaks into biscuit, not sure what makes the seller think packaging like this can properly protect it.",negative,"Worst packaging, not even a proper box to cover. The biscuit breaks into biscuit, not sure what makes the seller think packaging like this can properly protect it.",worst packaging even proper box cover biscuit breaks biscuit sure makes seller think packaging like properly protect,bad package even proper box cover biscuit break biscuit sure make seller think packaging like properly protect,"['bad', 'package', 'even', 'proper', 'box', 'cover', 'biscuit', 'break', 'biscuit', 'sure', 'make', 'seller', 'think', 'packaging', 'like', 'properly', 'protect']",train
FD057,shopee,hup seng cream crackers 428g,food,biscuits cookies wafers,1,"Pls dun order this item! The most lousiest packaging! The crackers became small pieces.",negative,please dun order this item! The most lousiest packaging! The crackers became small pieces.,please dun order item lousiest packaging crackers became small pieces,please dun order item lousy packaging cracker become small piece,"['please', 'dun', 'order', 'item', 'lousy', 'packaging', 'cracker', 'become', 'small', 'piece']",train
FD058,shopee,hup seng cream crackers 428g,food,biscuits cookies wafers,1,"Very very very poor packaging. Biscuits all wrecked. Very poor quality. Not recommended to buy, waste money",negative,"Very very very poor packaging. Biscuits all wrecked. Very poor quality. Not recommended to buy, waste money",poor packaging biscuits wrecked poor quality recommended buy waste money,poor packaging biscuit wreck poor quality recommend buy waste money,"['poor', 'packaging', 'biscuit', 'wreck', 'poor', 'quality', 'recommend', 'buy', 'waste', 'money']",val
FD059,shopee,prego traditional pasta sauce 300g,food,sauces dressings,1,"Item received within a few days but the tin is seriously dented the staff who packed it did not wrap it properly.",negative,Item received within a few days but the tin is seriously dented the staff who packed it did not wrap it properly.,item received within days tin seriously dented staff packed wrap properly,item receive within day tin seriously dented staff pack wrap properly,"['item', 'receive', 'within', 'day', 'tin', 'seriously', 'dented', 'staff', 'pack', 'wrap', 'properly']",train
FD060,shopee,prego traditional pasta sauce 300g,food,sauces dressings,1,"Good packaging but inside product with bad condition defect can,no satisfied",negative,"Good packaging but inside product with bad condition defect can,no satisfied",good packaging inside product bad condition defect canno satisfied,good packaging inside product bad condition defect canno satisfy,"['good', 'packaging', 'inside', 'product', 'bad', 'condition', 'defect', 'canno', 'satisfy']",train
FD061,shopee,prego traditional pasta sauce 300g,food,sauces dressings,1,Very bad experience! Received all the dented canned foods as if I am buying 70% discounted products!!! Is this how shoppee supermarket making its profit??? By sending customers rejected products after the customer paying full price???!!!!!!,negative,Very bad experience! Received all the dented canned foods as if I am buying 70% discounted products!!! Is this how shoppee supermarket making its profit??? By sending customers rejected products after the customer paying full price???!!!!!!,bad experience received dented canned foods buying 70 discounted products shoppee supermarket making profit sending customers rejected products customer paying full price,bad experience receive dented can food buy 70 discounted product shoppee supermarket making profit sending customer reject product customer pay full price,"['bad', 'experience', 'receive', 'dented', 'can', 'food', 'buy', '70', 'discounted', 'product', 'shoppee', 'supermarket', 'making', 'profit', 'sending', 'customer', 'reject', 'product', 'customer', 'pay', 'full', 'price']",train
FD062,shopee,prego traditional pasta sauce 300g,food,sauces dressings,1,Very bad in handling the shipment. The can was not wrapped properly and causing dented.,negative,Very bad in handling the shipment. The can was not wrapped properly and causing dented.,bad handling shipment wrapped properly causing dented,bad handle shipment wrap properly cause dent,"['bad', 'handle', 'shipment', 'wrap', 'properly', 'cause', 'dent']",val
FD070,shopee,signature market roasted macadamia nuts split bulk pack 450g,food,nuts,1,"Lousy customer service, super slow delivery",negative,"Lousy customer service, super slow delivery",lousy customer service super slow delivery,lousy customer service super slow delivery,"['lousy', 'customer', 'service', 'super', 'slow', 'delivery']",train
FD079,shopee,1kg dry roasted macadamia nut shell,food,nuts,1,it smells so bad that I have to throw the whole packet away.  Definitely a waste of money.,negative,it smells so bad that I have to throw the whole packet away. Definitely a waste of money.,smells bad throw whole packet away definitely waste money,smell bad throw whole packet away definitely waste money,"['smell', 'bad', 'throw', 'whole', 'packet', 'away', 'definitely', 'waste', 'money']",train
FD080,shopee,1kg dry roasted macadamia nut shell,food,nuts,1,Its really like half rotten. Please dont send such way. We are not getting the proper food even after we pay the full amount. Not happy with it.,negative,Its really like half rotten. Please dont send such way. We are not getting the proper food even after we pay the full amount. Not happy with it.,really like half rotten please dont send way getting proper food even pay full amount happy,really like half rotten please dont send way get proper food even pay full amount happy,"['really', 'like', 'half', 'rotten', 'please', 'dont', 'send', 'way', 'get', 'proper', 'food', 'even', 'pay', 'full', 'amount', 'happy']",test
FD081,shopee,1kg dry roasted macadamia nut shell,food,nuts,1,bad quality taste not fresh,negative,bad quality taste not fresh,bad quality taste fresh,bad quality taste fresh,"['bad', 'quality', 'taste', 'fresh']",val
FD086,lazada,sticky candy,food,snacks,1,"How did they shipped the goods, by the time I received the goods is already broken. Even I feedback to the seller then no response until now. I believe they will improve the service or else it’s very disappointing to the customers.",negative,"How did they shipped the goods, by the time I received the goods is already broken. Even I feedback to the seller then no response until now. I believe they will improve the service or else it’s very disappointing to the customers.",shipped goods time received goods already broken even feedback seller response believe improve service else disappointing customers,ship good time receive good already broken even feedback seller response believe improve service else disappointing customer,"['ship', 'good', 'time', 'receive', 'good', 'already', 'broken', 'even', 'feedback', 'seller', 'response', 'believe', 'improve', 'service', 'else', 'disappointing', 'customer']",val
FD087,lazada,sticky candy,food,snacks,1,Smaller than I thought,negative,Smaller than I thought,smaller thought,small thought,"['small', 'thought']",train
FD091,lazada,benns 99 80 dark chocolate,food,snacks,1,"Tasteless but I guessed it's zero sugar, not worth eating honestly it's just taste horrible. Will be very surprised some ppl can enjoy it.",negative,"Tasteless but I guessed it's zero sugar, not worth eating honestly it's just taste horrible. Will be very surprised some ppl can enjoy it.",tasteless guessed zero sugar worth eating honestly taste horrible surprised ppl enjoy,tasteless guess zero sugar worth eat honestly taste horrible surprised ppl enjoy,"['tasteless', 'guess', 'zero', 'sugar', 'worth', 'eat', 'honestly', 'taste', 'horrible', 'surprised', 'ppl', 'enjoy']",train
FD092,lazada,benns 99 80 dark chocolate,food,snacks,1,Very poor packaging not worth to buy as gifts. don't think will support this seller again,negative,Very poor packaging not worth to buy as gifts. don't think will support this seller again,poor packaging worth buy gifts dont think support seller,poor packaging worth buy gift dont think support seller,"['poor', 'packaging', 'worth', 'buy', 'gift', 'dont', 'think', 'support', 'seller']",train
FD093,lazada,benns 99 80 dark chocolate,food,snacks,1,Very poor packaging not worth to buy as gifts. don't think will support this seller again,negative,Very poor packaging not worth to buy as gifts. don't think will support this seller again,poor packaging worth buy gifts dont think support seller,poor packaging worth buy gift dont think support seller,"['poor', 'packaging', 'worth', 'buy', 'gift', 'dont', 'think', 'support', 'seller']",train
FD100,lazada,cavenut chunky peanut butter,food,canned packed food,1,2 out of 5 bottles of peanut butter broke and spill all over the box. I am a repeated buyer and feel quite disappointed about this.,negative,2 out of 5 bottles of peanut butter broke and spill all over the box. I am a repeated buyer and feel quite disappointed about this.,2 5 bottles peanut butter broke spill box repeated buyer feel quite disappointed,2 5 bottle peanut butter break spill box repeat buyer feel quite disappointed,"['2', '5', 'bottle', 'peanut', 'butter', 'break', 'spill', 'box', 'repeat', 'buyer', 'feel', 'quite', 'disappointed']",test
